Date,Simple Date,Outdoor Temperature (째F),Feels Like (째F),Dew Point (째F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (째),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-03-08T23:55:00-05:00,2022-03-08 23:55:00,30.7,30.7,27,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,86,0,0,29.35,1
2022-03-08T23:50:00-05:00,2022-03-08 23:50:00,30.6,30.6,26.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,86,0,0,29.35,1
2022-03-08T23:45:00-05:00,2022-03-08 23:45:00,30.6,30.6,26.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,86,0,0,29.36,1
2022-03-08T23:40:00-05:00,2022-03-08 23:40:00,30.6,30.6,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,85,0,0,29.36,1
2022-03-08T23:35:00-05:00,2022-03-08 23:35:00,30.6,30.6,26.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,86,0,0,29.37,1
2022-03-08T23:30:00-05:00,2022-03-08 23:30:00,30.2,30.2,26.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,86,0,0,29.37,1
2022-03-08T23:25:00-05:00,2022-03-08 23:25:00,30.4,30.4,27.3,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,88,0,0,29.37,1
2022-03-08T23:20:00-05:00,2022-03-08 23:20:00,30.6,30.6,27.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,88,0,0,29.36,1
2022-03-08T23:15:00-05:00,2022-03-08 23:15:00,30.6,30.6,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,85,0,0,29.36,1
2022-03-08T23:10:00-05:00,2022-03-08 23:10:00,30.2,30.2,26.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,86,0,0,29.36,1
2022-03-08T23:05:00-05:00,2022-03-08 23:05:00,30.2,30.2,26.8,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,87,0,0,29.37,1
2022-03-08T23:00:00-05:00,2022-03-08 23:00:00,30.2,30.2,26.2,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,85,0,0,29.36,1
2022-03-08T22:55:00-05:00,2022-03-08 22:55:00,30.2,30.2,26,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,84,0,0,29.37,1
2022-03-08T22:50:00-05:00,2022-03-08 22:50:00,30.4,30.4,26.2,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,84,0,0,29.38,1
2022-03-08T22:45:00-05:00,2022-03-08 22:45:00,30.6,30.6,26.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,84,0,0,29.37,1
2022-03-08T22:40:00-05:00,2022-03-08 22:40:00,30.9,30.9,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,84,0,0,29.38,1
2022-03-08T22:35:00-05:00,2022-03-08 22:35:00,31.3,31.3,26.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,82,0,0,29.38,1
2022-03-08T22:30:00-05:00,2022-03-08 22:30:00,31.1,31.1,26,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,81,0,0,29.38,1
2022-03-08T22:25:00-05:00,2022-03-08 22:25:00,31.1,31.1,26.8,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,84,0,0,29.38,1
2022-03-08T22:20:00-05:00,2022-03-08 22:20:00,31.5,31.5,27.2,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,84,0,0,29.38,1
2022-03-08T22:15:00-05:00,2022-03-08 22:15:00,31.8,31.8,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,81,0,0,29.38,1
2022-03-08T22:10:00-05:00,2022-03-08 22:10:00,31.8,31.8,27.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,84,0,0,29.38,1
2022-03-08T22:05:00-05:00,2022-03-08 22:05:00,31.8,31.8,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,81,0,0,29.39,1
2022-03-08T22:00:00-05:00,2022-03-08 22:00:00,31.5,31.5,26.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,82,0,0,29.38,1
2022-03-08T21:55:00-05:00,2022-03-08 21:55:00,31.5,31.5,26.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,81,0,0,29.38,1
2022-03-08T21:50:00-05:00,2022-03-08 21:50:00,31.6,31.6,26.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,82,0,0,29.39,1
2022-03-08T21:45:00-05:00,2022-03-08 21:45:00,31.3,31.3,26.2,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,81,0,0,29.38,1
2022-03-08T21:40:00-05:00,2022-03-08 21:40:00,31.5,31.5,26.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,81,0,0,29.39,1
2022-03-08T21:35:00-05:00,2022-03-08 21:35:00,31.6,31.6,27.3,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,84,0,0,29.39,1
2022-03-08T21:30:00-05:00,2022-03-08 21:30:00,31.8,31.8,26.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,82,0,0,29.39,1
2022-03-08T21:25:00-05:00,2022-03-08 21:25:00,31.8,31.8,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.72,78,0,0,29.39,1
2022-03-08T21:20:00-05:00,2022-03-08 21:20:00,31.8,31.8,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.72,81,0,0,29.4,1
2022-03-08T21:15:00-05:00,2022-03-08 21:15:00,31.6,31.6,25.8,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,79,0,0,29.39,1
2022-03-08T21:10:00-05:00,2022-03-08 21:10:00,31.8,31.8,26.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.72,81,0,0,29.39,1
2022-03-08T21:05:00-05:00,2022-03-08 21:05:00,31.5,31.5,26.1,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.72,80,0,0,29.4,1
2022-03-08T21:00:00-05:00,2022-03-08 21:00:00,31.3,31.3,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,80,0,0,29.38,1
2022-03-08T20:55:00-05:00,2022-03-08 20:55:00,31.5,31.5,26.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,81,0,0,29.39,1
2022-03-08T20:50:00-05:00,2022-03-08 20:50:00,31.6,31.6,26.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,82,0,0,29.39,1
2022-03-08T20:45:00-05:00,2022-03-08 20:45:00,31.8,31.8,26.3,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,80,0,0,29.39,1
2022-03-08T20:40:00-05:00,2022-03-08 20:40:00,31.8,31.8,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,78,0,0,29.39,1
2022-03-08T20:35:00-05:00,2022-03-08 20:35:00,31.8,31.8,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,78,0,0,29.39,1
2022-03-08T20:30:00-05:00,2022-03-08 20:30:00,32,32,25.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,77,0,0,29.38,1
2022-03-08T20:25:00-05:00,2022-03-08 20:25:00,32,32,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,78,0,0,29.38,1
2022-03-08T20:20:00-05:00,2022-03-08 20:20:00,32,32,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,78,0,0,29.37,1
2022-03-08T20:15:00-05:00,2022-03-08 20:15:00,32.2,32.2,26.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,79,0,0,29.37,1
2022-03-08T20:10:00-05:00,2022-03-08 20:10:00,32.5,32.5,25.8,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,76,0,0,29.37,1
2022-03-08T20:05:00-05:00,2022-03-08 20:05:00,32.7,32.7,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,75,0,0,29.36,1
2022-03-08T20:00:00-05:00,2022-03-08 20:00:00,32.5,32.5,26.1,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,77,0,0,29.36,1
2022-03-08T19:55:00-05:00,2022-03-08 19:55:00,32.7,32.7,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,75,0,0,29.36,1
2022-03-08T19:50:00-05:00,2022-03-08 19:50:00,32.9,32.9,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,75,0,0,29.36,1
2022-03-08T19:45:00-05:00,2022-03-08 19:45:00,33.1,33.1,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,74,0,0,29.37,1
2022-03-08T19:40:00-05:00,2022-03-08 19:40:00,33.3,33.3,25.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,73,0,0,29.36,1
2022-03-08T19:35:00-05:00,2022-03-08 19:35:00,33.3,33.3,25.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.68,73,0,0,29.36,1
2022-03-08T19:30:00-05:00,2022-03-08 19:30:00,33.4,33.4,25.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,73,0,0,29.36,1
2022-03-08T19:25:00-05:00,2022-03-08 19:25:00,33.6,33.6,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.69,73,0,0,29.37,1
2022-03-08T19:20:00-05:00,2022-03-08 19:20:00,33.8,33.8,25.1,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,70,0,0,29.38,1
2022-03-08T19:15:00-05:00,2022-03-08 19:15:00,34,34,25.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,71,0,0,29.38,1
2022-03-08T19:10:00-05:00,2022-03-08 19:10:00,34,34,24.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,69,0,0,29.38,1
2022-03-08T19:05:00-05:00,2022-03-08 19:05:00,34.2,34.2,25.5,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,70,0,0,29.37,1
2022-03-08T19:00:00-05:00,2022-03-08 19:00:00,34.2,34.2,25.8,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,71,0,0,29.38,1
2022-03-08T18:55:00-05:00,2022-03-08 18:55:00,34.3,34.3,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,71,0,0,29.38,1
2022-03-08T18:50:00-05:00,2022-03-08 18:50:00,34.7,34.7,25.9,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,70,0,0,29.39,1
2022-03-08T18:45:00-05:00,2022-03-08 18:45:00,35.1,35.1,26,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.7,69,0,1.7,29.38,1
2022-03-08T18:40:00-05:00,2022-03-08 18:40:00,35.1,35.1,25.6,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.71,68,0,3.4,29.39,1
2022-03-08T18:35:00-05:00,2022-03-08 18:35:00,35.2,35.2,25.4,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.72,67,0,5.6,29.39,1
2022-03-08T18:30:00-05:00,2022-03-08 18:30:00,35.6,35.6,25,0,0,8.1,289,0,0,0,1.24,1.24,8.16,29.71,65,0,9.5,29.39,1
2022-03-08T18:25:00-05:00,2022-03-08 18:25:00,35.6,35.6,25.4,0.7,1.1,8.1,290,0,0,0,1.24,1.24,8.16,29.71,66,0,11.6,29.39,1
2022-03-08T18:20:00-05:00,2022-03-08 18:20:00,35.6,35.6,25.4,0.2,1.1,8.1,279,0,0,0,1.24,1.24,8.16,29.72,66,0,16.9,29.39,1
2022-03-08T18:15:00-05:00,2022-03-08 18:15:00,35.6,35.6,25,0,0,8.1,289,0,0,0,1.24,1.24,8.16,29.72,65,0,24.7,29.4,1
2022-03-08T18:10:00-05:00,2022-03-08 18:10:00,35.6,35.6,25.4,0,0,8.1,289,0,0,0,1.24,1.24,8.16,29.73,66,0,28.6,29.4,1
2022-03-08T18:05:00-05:00,2022-03-08 18:05:00,35.8,35.8,25.2,0,0,8.1,274,0,0,0,1.24,1.24,8.16,29.73,65,0,26.4,29.41,1
2022-03-08T18:00:00-05:00,2022-03-08 18:00:00,36.1,36.1,25.1,0.7,1.1,8.1,268,0,0,0,1.24,1.24,8.16,29.72,64,0,35.1,29.4,1
2022-03-08T17:55:00-05:00,2022-03-08 17:55:00,36.1,36.1,25.9,1.1,1.1,8.1,264,0,0,0,1.24,1.24,8.16,29.73,66,0,52.9,29.4,1
2022-03-08T17:50:00-05:00,2022-03-08 17:50:00,36.3,36.3,24.9,1.1,1.1,8.1,310,0,0,0,1.24,1.24,8.16,29.73,63,0,60.2,29.4,1
2022-03-08T17:45:00-05:00,2022-03-08 17:45:00,36.5,36.5,25.5,0.7,1.1,8.1,260,0,0,0,1.24,1.24,8.16,29.73,64,0,56.3,29.41,1
2022-03-08T17:40:00-05:00,2022-03-08 17:40:00,36.5,36.5,25.5,0.7,1.1,8.1,260,0,0,0,1.24,1.24,8.16,29.73,64,0,63.7,29.41,1
2022-03-08T17:35:00-05:00,2022-03-08 17:35:00,36.5,36.5,25.9,0,0,8.1,258,0,0,0,1.24,1.24,8.16,29.74,65,0,64.1,29.41,1
2022-03-08T17:30:00-05:00,2022-03-08 17:30:00,36.5,36.5,25.5,0.7,1.1,8.1,261,0,0,0,1.24,1.24,8.16,29.75,64,0,79.8,29.42,1
2022-03-08T17:25:00-05:00,2022-03-08 17:25:00,36.3,36.3,24.9,0,0,8.1,285,0,0,0,1.24,1.24,8.16,29.74,63,0,72.4,29.42,1
2022-03-08T17:20:00-05:00,2022-03-08 17:20:00,36.1,36.1,25.1,0.2,1.1,8.1,268,0,0,0,1.24,1.24,8.16,29.74,64,0,57.3,29.42,1
2022-03-08T17:15:00-05:00,2022-03-08 17:15:00,36.1,36.1,24.4,0.2,1.1,8.1,281,0,0,0,1.24,1.24,8.16,29.74,62,0,60.2,29.42,1
2022-03-08T17:10:00-05:00,2022-03-08 17:10:00,35.8,35.8,24.5,0.2,1.1,8.1,266,0,0,0,1.24,1.24,8.16,29.74,63,0,71.6,29.42,1
2022-03-08T17:05:00-05:00,2022-03-08 17:05:00,35.8,35.8,24.1,0.2,1.1,8.1,279,0,0,0,1.24,1.24,8.16,29.74,62,0,60.7,29.41,1
2022-03-08T17:00:00-05:00,2022-03-08 17:00:00,35.8,35.8,24.5,1.3,2.2,8.1,260,0,0,0,1.24,1.24,8.16,29.75,63,0,57.6,29.42,1
2022-03-08T16:55:00-05:00,2022-03-08 16:55:00,35.4,35.4,25.2,0.7,1.1,8.1,272,0,0,0,1.24,1.24,8.16,29.75,66,0,65,29.43,1
2022-03-08T16:50:00-05:00,2022-03-08 16:50:00,35.4,35.4,24.5,0.4,1.1,8.1,267,0,0,0,1.24,1.24,8.16,29.77,64,0,65,29.44,1
2022-03-08T16:45:00-05:00,2022-03-08 16:45:00,36.1,36.1,25.9,1.1,1.1,8.1,266,0,0,0,1.24,1.24,8.16,29.77,66,0,70.7,29.45,1
2022-03-08T16:40:00-05:00,2022-03-08 16:40:00,35.6,35.6,24.6,0.7,1.1,8.1,281,0,0,0,1.24,1.24,8.16,29.75,64,0,82.3,29.43,1
2022-03-08T16:35:00-05:00,2022-03-08 16:35:00,35.2,32.4,24.3,3.4,6.9,8.1,65,0,0,0,1.24,1.24,8.16,29.75,64,0,84.5,29.43,1
2022-03-08T16:30:00-05:00,2022-03-08 16:30:00,35.1,35.1,24.5,0.7,1.1,8.1,267,0,0,0,1.24,1.24,8.16,29.76,65,0,78.9,29.44,1
2022-03-08T16:25:00-05:00,2022-03-08 16:25:00,35.2,35.2,24.3,1.1,1.1,8.1,260,0,0,0,1.24,1.24,8.16,29.76,64,0,72.8,29.44,1
2022-03-08T16:20:00-05:00,2022-03-08 16:20:00,35.4,35.4,25.2,1.3,2.2,8.1,219,0,0,0,1.24,1.24,8.16,29.76,66,0,71.9,29.43,1
2022-03-08T16:15:00-05:00,2022-03-08 16:15:00,36,36,25.4,0,0,8.1,267,0,0,0,1.24,1.24,8.16,29.76,65,0,74.1,29.43,1
2022-03-08T16:10:00-05:00,2022-03-08 16:10:00,36.1,36.1,24,0.4,1.1,8.1,285,0,0,0,1.24,1.24,8.16,29.75,61,0,78,29.42,1
2022-03-08T16:05:00-05:00,2022-03-08 16:05:00,36.3,36.3,25.7,0.2,1.1,8.1,270,0,0,0,1.24,1.24,8.16,29.75,65,0,76.7,29.42,1
2022-03-08T16:00:00-05:00,2022-03-08 16:00:00,36.3,36.3,24.2,1.1,1.1,8.1,251,0,0,0,1.24,1.24,8.16,29.75,61,0,78.9,29.42,1
2022-03-08T15:55:00-05:00,2022-03-08 15:55:00,36,36,23.9,0.9,2.2,8.1,341,0,0,0,1.24,1.24,8.16,29.75,61,1,119.6,29.43,1
2022-03-08T15:50:00-05:00,2022-03-08 15:50:00,36.3,36.3,24.5,1.8,2.2,8.1,303,0,0,0,1.24,1.24,8.16,29.77,62,1,126.1,29.44,1
2022-03-08T15:45:00-05:00,2022-03-08 15:45:00,35.6,35.6,25,1.6,2.2,8.1,135,0,0,0,1.24,1.24,8.16,29.75,65,1,147.9,29.43,1
2022-03-08T15:40:00-05:00,2022-03-08 15:40:00,36.3,33.3,24.9,3.8,4.5,8.1,238,0,0,0,1.24,1.24,8.16,29.76,63,1,167,29.44,1
2022-03-08T15:35:00-05:00,2022-03-08 15:35:00,36.9,33.3,25.1,4.5,5.8,8.1,104,0,0,0,1.24,1.24,8.16,29.76,62,3,401.3,29.44,1
2022-03-08T15:30:00-05:00,2022-03-08 15:30:00,37.4,37.4,26,1.3,2.2,8.1,299,0,0,0,1.24,1.24,8.16,29.76,63,4,417.7,29.44,1
2022-03-08T15:25:00-05:00,2022-03-08 15:25:00,36.1,36.1,25.5,2,3.4,8.1,76,0,0,0,1.24,1.24,8.16,29.76,65,4,474.5,29.44,1
2022-03-08T15:20:00-05:00,2022-03-08 15:20:00,37.2,32,24.6,6.7,8.1,8.1,109,0,0,0,1.24,1.24,8.16,29.77,60,4,503.6,29.45,1
2022-03-08T15:15:00-05:00,2022-03-08 15:15:00,37.6,37.6,25.4,1.8,2.2,8.1,247,0,0,0,1.24,1.24,8.16,29.77,61,5,552.6,29.45,1
2022-03-08T15:10:00-05:00,2022-03-08 15:10:00,36.5,36.5,25.9,1.8,2.2,8.1,214,0,0,0,1.24,1.24,8.16,29.78,65,5,564.3,29.45,1
2022-03-08T15:05:00-05:00,2022-03-08 15:05:00,34.9,34.9,24,1.3,2.2,8.1,247,0,0,0,1.24,1.24,8.16,29.78,64,4,492.8,29.45,1
2022-03-08T15:00:00-05:00,2022-03-08 15:00:00,35.1,35.1,24.2,1.3,2.2,8.1,277,0,0,0,1.24,1.24,8.16,29.78,64,1,186.1,29.45,1
2022-03-08T14:55:00-05:00,2022-03-08 14:55:00,37.4,37.4,26,1.3,2.2,8.1,248,0,0,0,1.24,1.24,8.16,29.78,63,1,150,29.46,1
2022-03-08T14:50:00-05:00,2022-03-08 14:50:00,37.4,37.4,26.7,2.2,3.4,8.1,171,0,0,0,1.24,1.24,8.16,29.79,65,6,624.2,29.47,1
2022-03-08T14:45:00-05:00,2022-03-08 14:45:00,38.1,35.1,28.1,4,4.5,8.1,184,0,0,0,1.24,1.24,8.16,29.8,67,6,638.1,29.47,1
2022-03-08T14:40:00-05:00,2022-03-08 14:40:00,38.8,35.9,25.3,4,4.5,8.1,64,0,0,0,1.24,1.24,8.16,29.79,58,6,644.1,29.47,1
2022-03-08T14:35:00-05:00,2022-03-08 14:35:00,37.6,37.6,26.9,0.7,1.1,8.1,259,0,0,0,1.24,1.24,8.16,29.8,65,4,432.4,29.47,1
2022-03-08T14:30:00-05:00,2022-03-08 14:30:00,36.5,36.5,24.3,1.1,2.2,8.1,257,0,0,0,1.24,1.24,8.16,29.8,61,4,427.7,29.48,1
2022-03-08T14:25:00-05:00,2022-03-08 14:25:00,38.7,38.7,26.8,2.2,2.2,8.1,246,0,0,0,1.24,1.24,8.16,29.8,62,5,571.3,29.48,1
2022-03-08T14:20:00-05:00,2022-03-08 14:20:00,37,37,26,1.3,2.2,8.1,277,0,0,0,1.24,1.24,8.16,29.8,64,6,702.3,29.48,1
2022-03-08T14:15:00-05:00,2022-03-08 14:15:00,36.1,36.1,25.9,0.7,1.1,8.1,292,0,0,0,1.24,1.24,8.16,29.81,66,7,743.1,29.49,1
2022-03-08T14:10:00-05:00,2022-03-08 14:10:00,36.3,36.3,24.9,0.9,1.1,8.1,22,0,0,0,1.24,1.24,8.16,29.81,63,2,268.9,29.49,1
2022-03-08T14:05:00-05:00,2022-03-08 14:05:00,36.9,36.9,25.1,0.2,1.1,8.1,265,0,0,0,1.24,1.24,8.16,29.82,62,3,316.6,29.49,1
2022-03-08T14:00:00-05:00,2022-03-08 14:00:00,34.9,34.9,23.6,1.8,2.2,8.1,265,0,0,0,1.24,1.24,8.16,29.81,63,7,757.9,29.49,1
2022-03-08T13:55:00-05:00,2022-03-08 13:55:00,34,34,23.5,2.9,4.5,8.1,66,0,0,0,1.24,1.24,8.16,29.82,65,3,337.9,29.5,1
2022-03-08T13:50:00-05:00,2022-03-08 13:50:00,35.4,35.4,24.5,1.1,1.1,8.1,255,0,0,0,1.24,1.24,8.16,29.82,64,4,414.2,29.5,1
2022-03-08T13:45:00-05:00,2022-03-08 13:45:00,37.6,37.6,24.6,1.8,2.2,8.1,269,0,0,0,1.24,1.24,8.16,29.82,59,7,761.3,29.5,1
2022-03-08T13:40:00-05:00,2022-03-08 13:40:00,35.2,35.2,23.9,0.7,1.1,8.1,271,0,0,0,1.24,1.24,8.16,29.83,63,7,748.3,29.5,1
2022-03-08T13:35:00-05:00,2022-03-08 13:35:00,35.6,35.6,23.9,0.2,1.1,8.1,267,0,0,0,1.24,1.24,8.16,29.84,62,3,389.5,29.51,1
2022-03-08T13:30:00-05:00,2022-03-08 13:30:00,37.2,37.2,25.4,2.5,3.4,8.1,230,0,0,0,1.24,1.24,8.16,29.83,62,4,465,29.51,1
2022-03-08T13:25:00-05:00,2022-03-08 13:25:00,36.1,36.1,25.9,1.8,2.2,8.1,238,0,0,0,1.24,1.24,8.16,29.84,66,3,370.4,29.52,1
2022-03-08T13:20:00-05:00,2022-03-08 13:20:00,34.9,34.9,24.3,0.2,1.1,8.1,274,0,0,0,1.24,1.24,8.16,29.84,65,6,618.5,29.52,1
2022-03-08T13:15:00-05:00,2022-03-08 13:15:00,34.3,34.3,24.1,1.6,2.2,8.1,256,0,0,0,1.24,1.24,8.16,29.85,66,3,328.4,29.52,1
2022-03-08T13:10:00-05:00,2022-03-08 13:10:00,35.1,35.1,24.5,2.5,3.4,8.1,70,0,0,0,1.24,1.24,8.16,29.85,65,3,359.2,29.52,1
2022-03-08T13:05:00-05:00,2022-03-08 13:05:00,35.1,35.1,24.9,0,0,8.1,271,0,0,0,1.24,1.24,8.16,29.86,66,3,362.6,29.53,1
2022-03-08T13:00:00-05:00,2022-03-08 13:00:00,35.2,35.2,26.4,1.1,1.1,8.1,258,0,0,0,1.24,1.24,8.16,29.86,70,3,341.3,29.53,1
2022-03-08T12:55:00-05:00,2022-03-08 12:55:00,34.5,34.5,23.6,0.2,1.1,8.1,263,0,0,0,1.24,1.24,8.16,29.86,64,3,367.4,29.53,1
2022-03-08T12:50:00-05:00,2022-03-08 12:50:00,33.6,33.6,24.2,0.9,1.1,8.1,263,0,0,0,1.24,1.24,8.16,29.86,68,2,304,29.54,1
2022-03-08T12:45:00-05:00,2022-03-08 12:45:00,33.6,33.6,24.5,0.7,1.1,8.1,271,0,0,0,1.24,1.24,8.16,29.87,69,3,348.3,29.54,1
2022-03-08T12:40:00-05:00,2022-03-08 12:40:00,33.6,33.6,23.1,2,3.4,8.1,311,0,0,0,1.24,1.24,8.16,29.87,65,2,297.1,29.55,1
2022-03-08T12:35:00-05:00,2022-03-08 12:35:00,33.6,33.6,24.2,0.9,1.1,8.1,258,0,0,0,1.24,1.24,8.16,29.87,68,2,294.5,29.55,1
2022-03-08T12:30:00-05:00,2022-03-08 12:30:00,33.3,33.3,24.6,0.7,1.1,8.1,259,0,0,0,1.24,1.24,8.16,29.87,70,3,337.9,29.55,1
2022-03-08T12:25:00-05:00,2022-03-08 12:25:00,32.9,32.9,23.2,1.1,1.1,8.1,261,0,0,0,1.24,1.24,8.16,29.88,67,3,329.2,29.55,1
2022-03-08T12:20:00-05:00,2022-03-08 12:20:00,31.8,31.8,24.1,0.4,1.1,8.1,258,0,0,0,1.24,1.24,8.16,29.88,73,2,213,29.55,1
2022-03-08T12:15:00-05:00,2022-03-08 12:15:00,31.6,31.6,22.6,0.9,1.1,8.1,281,0,0,0,1.24,1.24,8.16,29.88,69,2,248.9,29.55,1
2022-03-08T12:10:00-05:00,2022-03-08 12:10:00,31.8,31.8,22.8,0.7,1.1,8.1,280,0,0,0,1.24,1.24,8.16,29.89,69,1,201.2,29.56,1
2022-03-08T12:05:00-05:00,2022-03-08 12:05:00,32.4,32.4,22.7,0,0,8.1,283,0,0,0,1.24,1.24,8.16,29.89,67,2,213.8,29.56,1
2022-03-08T12:00:00-05:00,2022-03-08 12:00:00,32,32,24.3,0.9,1.1,8.1,256,0,0,0,1.24,1.24,8.16,29.89,73,1,196.8,29.57,1
2022-03-08T11:55:00-05:00,2022-03-08 11:55:00,31.3,31.3,23.7,0.9,1.1,8.1,265,0,0,0,1.24,1.24,8.16,29.89,73,1,198.2,29.56,1
2022-03-08T11:50:00-05:00,2022-03-08 11:50:00,31.5,31.5,22.5,1.1,2.2,8.1,271,0,0,0,1.24,1.24,8.16,29.89,69,1,169.1,29.57,1
