Date,Simple Date,Outdoor Temperature (째F),Feels Like (째F),Dew Point (째F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (째),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-03-08T11:45:00-05:00,2022-03-08 11:45:00,31.5,31.5,22.2,0,0,8.1,265,0,0,0,1.24,1.24,8.16,29.89,68,1,154.8,29.57,1
2022-03-08T11:40:00-05:00,2022-03-08 11:40:00,31.3,31.3,22,0.2,1.1,8.1,262,0,0,0,1.24,1.24,8.16,29.9,68,1,135.3,29.57,1
2022-03-08T11:35:00-05:00,2022-03-08 11:35:00,31.6,31.6,23,1.8,2.2,8.1,270,0,0,0,1.24,1.24,8.16,29.89,70,1,169.1,29.57,1
2022-03-08T11:30:00-05:00,2022-03-08 11:30:00,31.3,31.3,22.3,1.8,2.2,8.1,255,0,0,0,1.24,1.24,8.16,29.9,69,1,157.4,29.57,1
2022-03-08T11:25:00-05:00,2022-03-08 11:25:00,31.8,31.8,22.5,1.1,1.1,8.1,261,0,0,0,1.24,1.24,8.16,29.9,68,1,162.6,29.57,1
2022-03-08T11:20:00-05:00,2022-03-08 11:20:00,31.3,31.3,24,1.1,1.1,8.1,263,0,0,0,1.24,1.24,8.16,29.9,74,1,167.8,29.58,1
2022-03-08T11:15:00-05:00,2022-03-08 11:15:00,30.9,30.9,21.9,1.1,1.1,8.1,260,0,0,0,1.24,1.24,8.16,29.9,69,1,149.1,29.57,1
2022-03-08T11:10:00-05:00,2022-03-08 11:10:00,30.7,30.7,22.4,0,0,8.1,273,0,0,0,1.24,1.24,8.16,29.9,71,1,151.8,29.58,1
2022-03-08T11:05:00-05:00,2022-03-08 11:05:00,31.1,27.8,22.1,3.4,4.5,8.1,242,0,0,0,1.24,1.24,8.16,29.9,69,1,150.5,29.57,1
2022-03-08T11:00:00-05:00,2022-03-08 11:00:00,31.3,31.3,22,1.3,2.2,8.1,257,0,0,0,1.24,1.24,8.16,29.9,68,1,148.8,29.57,1
2022-03-08T10:55:00-05:00,2022-03-08 10:55:00,31.3,31.3,22.7,0.9,2.2,8.1,263,0,0,0,1.24,1.24,8.16,29.9,70,1,167,29.58,1
2022-03-08T10:50:00-05:00,2022-03-08 10:50:00,31.1,31.1,22.1,1.1,1.1,8.1,266,0,0,0,1.24,1.24,8.16,29.89,69,1,172.6,29.57,1
2022-03-08T10:45:00-05:00,2022-03-08 10:45:00,30.9,30.9,22.3,0.7,1.1,8.1,275,0,0,0,1.24,1.24,8.16,29.9,70,1,156.6,29.57,1
2022-03-08T10:40:00-05:00,2022-03-08 10:40:00,30.6,26.9,22,3.6,4.5,8.1,88,0,0,0,1.24,1.24,8.16,29.9,70,1,167,29.58,1
2022-03-08T10:35:00-05:00,2022-03-08 10:35:00,30.4,30.4,22.1,0.9,1.1,8.1,265,0,0,0,1.24,1.24,8.16,29.9,71,1,143.1,29.57,1
2022-03-08T10:30:00-05:00,2022-03-08 10:30:00,30.4,30.4,22.1,1.8,2.2,8.1,215,0,0,0,1.24,1.24,8.16,29.9,71,1,143.5,29.58,1
2022-03-08T10:25:00-05:00,2022-03-08 10:25:00,30.4,30.4,22.8,1.6,2.2,8.1,247,0,0,0,1.24,1.24,8.16,29.9,73,1,140.9,29.57,1
2022-03-08T10:20:00-05:00,2022-03-08 10:20:00,30.4,30.4,21.5,0.7,1.1,8.1,265,0,0,0,1.24,1.24,8.16,29.9,69,1,133.9,29.57,1
2022-03-08T10:15:00-05:00,2022-03-08 10:15:00,30,30,21.4,0.9,1.1,8.1,267,0,0,0,1.24,1.24,8.16,29.9,70,1,144.8,29.57,1
2022-03-08T10:10:00-05:00,2022-03-08 10:10:00,30,30,22.4,2.2,3.4,8.1,219,0,0,0,1.24,1.24,8.16,29.9,73,1,143.5,29.57,1
2022-03-08T10:05:00-05:00,2022-03-08 10:05:00,30.2,30.2,20.6,0.4,1.1,8.1,275,0,0,0,1.24,1.24,8.16,29.9,67,1,153.9,29.57,1
2022-03-08T10:00:00-05:00,2022-03-08 10:00:00,29.8,29.8,20.5,1.1,1.1,8.1,251,0,0,0,1.24,1.24,8.16,29.9,68,1,143.1,29.57,1
2022-03-08T09:55:00-05:00,2022-03-08 09:55:00,29.8,29.8,20.5,0.9,1.1,8.1,285,0,0,0,1.24,1.24,8.16,29.9,68,1,135.7,29.57,1
2022-03-08T09:50:00-05:00,2022-03-08 09:50:00,29.8,29.8,20.9,0.2,1.1,8.1,266,0,0,0,1.24,1.24,8.16,29.9,69,1,130.9,29.58,1
2022-03-08T09:45:00-05:00,2022-03-08 09:45:00,29.7,29.7,21.5,0.2,1.1,8.1,259,0,0,0,1.24,1.24,8.16,29.9,71,1,151,29.58,1
2022-03-08T09:40:00-05:00,2022-03-08 09:40:00,29.5,29.5,20.9,0,0,8.1,263,0,0,0,1.24,1.24,8.16,29.91,70,1,133.9,29.58,1
2022-03-08T09:35:00-05:00,2022-03-08 09:35:00,29.3,29.3,20.8,0.9,1.1,8.1,264,0,0,0,1.24,1.24,8.16,29.91,70,1,133.1,29.58,1
2022-03-08T09:30:00-05:00,2022-03-08 09:30:00,29.3,29.3,20.4,0.9,1.1,8.1,279,0,0,0,1.24,1.24,8.16,29.91,69,1,107.9,29.58,1
2022-03-08T09:25:00-05:00,2022-03-08 09:25:00,28.8,28.8,21.3,0.9,1.1,8.1,262,0,0,0,1.24,1.24,8.16,29.9,73,1,102.8,29.58,1
2022-03-08T09:20:00-05:00,2022-03-08 09:20:00,28.8,28.8,20.9,0,0,8.1,266,0,0,0,1.24,1.24,8.16,29.9,72,0,82.8,29.58,1
2022-03-08T09:15:00-05:00,2022-03-08 09:15:00,28.8,28.8,19.6,0,0,8.1,277,0,0,0,1.24,1.24,8.16,29.91,68,0,80.3,29.58,1
2022-03-08T09:10:00-05:00,2022-03-08 09:10:00,28.8,28.8,20.6,0.2,1.1,8.1,265,0,0,0,1.24,1.24,8.16,29.9,71,0,100.2,29.57,1
2022-03-08T09:05:00-05:00,2022-03-08 09:05:00,28.4,28.4,20.2,0,0,8.1,262,0,0,0,1.24,1.24,8.16,29.91,71,0,84,29.58,1
2022-03-08T09:00:00-05:00,2022-03-08 09:00:00,28.2,28.2,20.4,0.7,1.1,8.1,259,0,0,0,1.24,1.24,8.16,29.91,72,0,70.7,29.58,1
2022-03-08T08:55:00-05:00,2022-03-08 08:55:00,28,28,20.5,1.1,1.1,8.1,249,0,1.24,0,1.24,1.24,8.16,29.9,73,0,67.2,29.57,1
2022-03-08T08:50:00-05:00,2022-03-08 08:50:00,28.4,28.4,21.2,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.9,74,0,56.3,29.58,1
2022-03-08T08:45:00-05:00,2022-03-08 08:45:00,28.2,28.2,20.7,0.2,1.1,8.1,275,0,1.24,0,1.24,1.24,8.16,29.9,73,0,44.6,29.58,1
2022-03-08T08:40:00-05:00,2022-03-08 08:40:00,28.2,28.2,21,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.91,74,0,36.3,29.58,1
2022-03-08T08:35:00-05:00,2022-03-08 08:35:00,28,28,21.1,0,0,8.1,263,0,1.24,0,1.24,1.24,8.16,29.9,75,0,32,29.58,1
2022-03-08T08:30:00-05:00,2022-03-08 08:30:00,28,28,20.5,0.2,1.1,8.1,259,0,1.24,0,1.24,1.24,8.16,29.91,73,0,29.9,29.58,1
2022-03-08T08:25:00-05:00,2022-03-08 08:25:00,28,28,21.4,0.2,1.1,8.1,261,0,1.24,0,1.24,1.24,8.16,29.91,76,0,27.3,29.58,1
2022-03-08T08:20:00-05:00,2022-03-08 08:20:00,28,28,20.5,0,0,8.1,291,0,1.24,0,1.24,1.24,8.16,29.91,73,0,30.7,29.58,1
2022-03-08T08:15:00-05:00,2022-03-08 08:15:00,27.9,27.9,20.4,0,0,8.1,268,0,1.24,0,1.24,1.24,8.16,29.9,73,0,24.7,29.57,1
2022-03-08T08:10:00-05:00,2022-03-08 08:10:00,27.7,27.7,20.5,0,0,8.1,274,0,1.24,0,1.24,1.24,8.16,29.91,74,0,17.7,29.58,1
2022-03-08T08:05:00-05:00,2022-03-08 08:05:00,27.5,27.5,20,0.9,1.1,8.1,281,0,1.24,0,1.24,1.24,8.16,29.9,73,0,16.9,29.57,1
2022-03-08T08:00:00-05:00,2022-03-08 08:00:00,27.5,27.5,20.3,1.8,2.2,8.1,315,0,1.24,0,1.24,1.24,8.16,29.9,74,0,14.7,29.57,1
2022-03-08T07:55:00-05:00,2022-03-08 07:55:00,27.9,27.9,21,0,0,8.1,259,0,1.24,0,1.24,1.24,8.16,29.89,75,0,13.8,29.57,1
2022-03-08T07:50:00-05:00,2022-03-08 07:50:00,27.7,27.7,20.8,0,0,8.1,259,0,1.24,0,1.24,1.24,8.16,29.9,75,0,12.1,29.57,1
2022-03-08T07:45:00-05:00,2022-03-08 07:45:00,27.7,27.7,20.5,0.2,1.1,8.1,257,0,1.24,0,1.24,1.24,8.16,29.9,74,0,8.6,29.57,1
2022-03-08T07:40:00-05:00,2022-03-08 07:40:00,27.5,27.5,20,0,0,8.1,272,0,1.24,0,1.24,1.24,8.16,29.89,73,0,6,29.57,1
2022-03-08T07:35:00-05:00,2022-03-08 07:35:00,27.7,27.7,20.2,0,0,8.1,273,0,1.24,0,1.24,1.24,8.16,29.89,73,0,4.3,29.57,1
2022-03-08T07:30:00-05:00,2022-03-08 07:30:00,27.7,27.7,20.5,0,0,8.1,271,0,1.24,0,1.24,1.24,8.16,29.89,74,0,3.4,29.57,1
2022-03-08T07:25:00-05:00,2022-03-08 07:25:00,27.7,27.7,20.5,0,0,8.1,271,0,1.24,0,1.24,1.24,8.16,29.89,74,0,2.6,29.57,1
2022-03-08T07:20:00-05:00,2022-03-08 07:20:00,27.7,27.7,20.2,0.7,1.1,8.1,271,0,1.24,0,1.24,1.24,8.16,29.89,73,0,1.7,29.57,1
2022-03-08T07:15:00-05:00,2022-03-08 07:15:00,27.7,27.7,20.2,0,0,8.1,288,0,1.24,0,1.24,1.24,8.16,29.89,73,0,0.8,29.57,1
2022-03-08T07:10:00-05:00,2022-03-08 07:10:00,27.5,27.5,20,0,0,8.1,288,0,1.24,0,1.24,1.24,8.16,29.89,73,0,0,29.56,1
2022-03-08T07:05:00-05:00,2022-03-08 07:05:00,27.5,27.5,20,0,0,8.1,288,0,1.24,0,1.24,1.24,8.16,29.89,73,0,0,29.57,1
2022-03-08T07:00:00-05:00,2022-03-08 07:00:00,27.7,27.7,20.5,1.8,2.2,8.1,262,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T06:55:00-05:00,2022-03-08 06:55:00,27.7,27.7,20.8,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.57,1
2022-03-08T06:50:00-05:00,2022-03-08 06:50:00,27.7,27.7,20.2,0.2,1.1,8.1,261,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.56,1
2022-03-08T06:45:00-05:00,2022-03-08 06:45:00,27.9,27.9,20.7,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T06:40:00-05:00,2022-03-08 06:40:00,27.9,27.9,21,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.57,1
2022-03-08T06:35:00-05:00,2022-03-08 06:35:00,27.9,27.9,20.7,0,0,8.1,261,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.57,1
2022-03-08T06:30:00-05:00,2022-03-08 06:30:00,27.9,27.9,20.1,1.1,1.1,8.1,259,0,1.24,0,1.24,1.24,8.16,29.89,72,0,0,29.56,1
2022-03-08T06:25:00-05:00,2022-03-08 06:25:00,27.9,27.9,20.7,0.4,1.1,8.1,273,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T06:20:00-05:00,2022-03-08 06:20:00,28,28,20.8,0.9,2.2,8.1,267,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.57,1
2022-03-08T06:15:00-05:00,2022-03-08 06:15:00,28,28,20.8,1.3,2.2,8.1,269,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T06:10:00-05:00,2022-03-08 06:10:00,28.2,28.2,21.6,1.1,1.1,8.1,272,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.56,1
2022-03-08T06:05:00-05:00,2022-03-08 06:05:00,28.2,28.2,21.6,0.9,1.1,8.1,275,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.55,1
2022-03-08T06:00:00-05:00,2022-03-08 06:00:00,28.4,28.4,22.1,0,0,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,77,0,0,29.56,1
2022-03-08T05:55:00-05:00,2022-03-08 05:55:00,28.4,28.4,21.5,0,0,8.1,274,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.56,1
2022-03-08T05:50:00-05:00,2022-03-08 05:50:00,28.4,28.4,21.5,0,0,8.1,274,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.56,1
2022-03-08T05:45:00-05:00,2022-03-08 05:45:00,28.4,28.4,21.2,0,0,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.56,1
2022-03-08T05:40:00-05:00,2022-03-08 05:40:00,28.4,28.4,21.5,0.4,1.1,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.56,1
2022-03-08T05:35:00-05:00,2022-03-08 05:35:00,28.6,28.6,21.7,0,0,8.1,282,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T05:30:00-05:00,2022-03-08 05:30:00,28.6,28.6,22.3,0,0,8.1,280,0,1.24,0,1.24,1.24,8.16,29.88,77,0,0,29.55,1
2022-03-08T05:25:00-05:00,2022-03-08 05:25:00,28.6,28.6,21.7,0,0,8.1,280,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T05:20:00-05:00,2022-03-08 05:20:00,28.4,28.4,21.2,0,0,8.1,280,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T05:15:00-05:00,2022-03-08 05:15:00,28.4,28.4,21.2,0,0,8.1,281,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T05:10:00-05:00,2022-03-08 05:10:00,28.4,28.4,21.5,0,0,8.1,281,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T05:05:00-05:00,2022-03-08 05:05:00,28.6,28.6,21.7,0,0,8.1,288,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T05:00:00-05:00,2022-03-08 05:00:00,28.6,28.6,21.4,0,0,8.1,275,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T04:55:00-05:00,2022-03-08 04:55:00,28.8,28.8,21.3,0.7,1.1,8.1,287,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.56,1
2022-03-08T04:50:00-05:00,2022-03-08 04:50:00,28.9,28.9,21.7,0,0,8.1,262,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T04:45:00-05:00,2022-03-08 04:45:00,28.8,28.8,21.9,0.2,1.1,8.1,262,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.56,1
2022-03-08T04:40:00-05:00,2022-03-08 04:40:00,28.9,28.9,21.4,0,0,8.1,264,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T04:35:00-05:00,2022-03-08 04:35:00,28.9,28.9,21.4,0,0,8.1,266,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T04:30:00-05:00,2022-03-08 04:30:00,28.9,28.9,21.7,0.9,1.1,8.1,268,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.56,1
2022-03-08T04:25:00-05:00,2022-03-08 04:25:00,28.9,28.9,22,2.2,2.2,8.1,268,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T04:20:00-05:00,2022-03-08 04:20:00,29.1,29.1,21.9,0,0,8.1,269,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T04:15:00-05:00,2022-03-08 04:15:00,29.1,29.1,22.2,0.2,1.1,8.1,267,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T04:10:00-05:00,2022-03-08 04:10:00,29.1,29.1,22.5,0,0,8.1,267,0,1.24,0,1.24,1.24,8.16,29.87,76,0,0,29.55,1
2022-03-08T04:05:00-05:00,2022-03-08 04:05:00,29.1,29.1,21.9,2.5,3.4,8.1,265,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T04:00:00-05:00,2022-03-08 04:00:00,29.1,29.1,22.8,1.3,2.2,8.1,269,0,1.24,0,1.24,1.24,8.16,29.87,77,0,0,29.55,1
2022-03-08T03:55:00-05:00,2022-03-08 03:55:00,29.1,29.1,22.5,0,0,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.55,1
2022-03-08T03:50:00-05:00,2022-03-08 03:50:00,29.1,29.1,22.8,0.9,1.1,8.1,260,0,1.24,0,1.24,1.24,8.16,29.87,77,0,0,29.54,1
2022-03-08T03:45:00-05:00,2022-03-08 03:45:00,29.1,29.1,22.2,1.3,2.2,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T03:40:00-05:00,2022-03-08 03:40:00,29.1,29.1,21.9,0,0,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T03:35:00-05:00,2022-03-08 03:35:00,29.1,29.1,22.2,1.1,1.1,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T03:30:00-05:00,2022-03-08 03:30:00,29.1,29.1,22.2,0,0,8.1,260,0,1.24,0,1.24,1.24,8.16,29.87,75,0,0,29.55,1
2022-03-08T03:25:00-05:00,2022-03-08 03:25:00,29.1,29.1,21.5,0.7,1.1,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T03:20:00-05:00,2022-03-08 03:20:00,29.3,29.3,22.7,0,0,8.1,264,0,1.24,0,1.24,1.24,8.16,29.87,76,0,0,29.55,1
2022-03-08T03:15:00-05:00,2022-03-08 03:15:00,29.3,29.3,22.7,0,0,8.1,269,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.55,1
2022-03-08T03:10:00-05:00,2022-03-08 03:10:00,29.3,29.3,22.1,0.2,1.1,8.1,271,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T03:05:00-05:00,2022-03-08 03:05:00,29.3,29.3,22.7,0.7,1.1,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.56,1
2022-03-08T03:00:00-05:00,2022-03-08 03:00:00,29.3,29.3,22.7,0.2,1.1,8.1,265,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.56,1
2022-03-08T02:55:00-05:00,2022-03-08 02:55:00,29.3,29.3,22.1,1.3,2.2,8.1,260,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.56,1
2022-03-08T02:50:00-05:00,2022-03-08 02:50:00,29.3,29.3,22.4,1.3,2.2,8.1,260,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.56,1
2022-03-08T02:45:00-05:00,2022-03-08 02:45:00,29.5,29.5,22.3,0.2,1.1,8.1,261,0,1.24,0,1.24,1.24,8.16,29.89,74,0,0,29.56,1
2022-03-08T02:40:00-05:00,2022-03-08 02:40:00,29.5,24.9,22.6,4.3,6.9,8.1,262,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.56,1
2022-03-08T02:35:00-05:00,2022-03-08 02:35:00,29.7,29.7,22.8,0.2,1.1,8.1,265,0,1.24,0,1.24,1.24,8.16,29.89,75,0,0,29.56,1
2022-03-08T02:30:00-05:00,2022-03-08 02:30:00,29.7,29.7,23.4,1.6,2.2,8.1,263,0,1.24,0,1.24,1.24,8.16,29.89,77,0,0,29.56,1
2022-03-08T02:25:00-05:00,2022-03-08 02:25:00,29.8,29.8,22.5,1.6,3.4,8.1,263,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.56,1
2022-03-08T02:20:00-05:00,2022-03-08 02:20:00,29.7,29.7,23.1,1.8,2.2,8.1,281,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.55,1
2022-03-08T02:15:00-05:00,2022-03-08 02:15:00,29.7,29.7,23.1,0.7,1.1,8.1,274,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.56,1
2022-03-08T02:10:00-05:00,2022-03-08 02:10:00,29.8,29.8,23.8,0.9,1.1,8.1,267,0,1.24,0,1.24,1.24,8.16,29.88,78,0,0,29.56,1
2022-03-08T02:05:00-05:00,2022-03-08 02:05:00,30,30,24,0.2,1.1,8.1,265,0,1.24,0,1.24,1.24,8.16,29.88,78,0,0,29.55,1
2022-03-08T02:00:00-05:00,2022-03-08 02:00:00,29.8,29.8,23.5,0.2,1.1,8.1,268,0,1.24,0,1.24,1.24,8.16,29.88,77,0,0,29.55,1
2022-03-08T01:55:00-05:00,2022-03-08 01:55:00,29.8,29.8,23.5,0,0,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,77,0,0,29.55,1
2022-03-08T01:50:00-05:00,2022-03-08 01:50:00,29.8,29.8,22.9,0,0,8.1,273,0,1.24,0,1.24,1.24,8.16,29.87,75,0,0,29.55,1
2022-03-08T01:45:00-05:00,2022-03-08 01:45:00,29.7,29.7,22.8,0.9,1.1,8.1,290,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.56,1
2022-03-08T01:40:00-05:00,2022-03-08 01:40:00,29.8,29.8,22.5,0.2,1.1,8.1,268,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T01:35:00-05:00,2022-03-08 01:35:00,30,30,24,0.2,1.1,8.1,279,0,1.24,0,1.24,1.24,8.16,29.88,78,0,0,29.55,1
2022-03-08T01:30:00-05:00,2022-03-08 01:30:00,30,30,23.4,0,0,8.1,271,0,1.24,0,1.24,1.24,8.16,29.87,76,0,0,29.55,1
2022-03-08T01:25:00-05:00,2022-03-08 01:25:00,30.2,30.2,23.9,0.7,1.1,8.1,270,0,1.24,0,1.24,1.24,8.16,29.88,77,0,0,29.55,1
2022-03-08T01:20:00-05:00,2022-03-08 01:20:00,30.2,30.2,23.6,0.7,1.1,8.1,271,0,1.24,0,1.24,1.24,8.16,29.87,76,0,0,29.55,1
2022-03-08T01:15:00-05:00,2022-03-08 01:15:00,30,30,23.1,0,0,8.1,264,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T01:10:00-05:00,2022-03-08 01:10:00,30,30,23.1,1.3,2.2,8.1,268,0,1.24,0,1.24,1.24,8.16,29.87,75,0,0,29.55,1
2022-03-08T01:05:00-05:00,2022-03-08 01:05:00,30,30,23.4,0,0,8.1,281,0,1.24,0,1.24,1.24,8.16,29.88,76,0,0,29.55,1
2022-03-08T01:00:00-05:00,2022-03-08 01:00:00,30,30,22.7,2.2,2.2,8.1,265,0,1.24,0,1.24,1.24,8.16,29.87,74,0,0,29.55,1
2022-03-08T00:55:00-05:00,2022-03-08 00:55:00,30.2,30.2,23.2,1.3,2.2,8.1,273,0,1.24,0,1.24,1.24,8.16,29.88,75,0,0,29.55,1
2022-03-08T00:50:00-05:00,2022-03-08 00:50:00,30,30,22.7,0.2,1.1,8.1,283,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.56,1
2022-03-08T00:45:00-05:00,2022-03-08 00:45:00,30.2,30.2,22.6,2,3.4,8.1,265,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.56,1
2022-03-08T00:40:00-05:00,2022-03-08 00:40:00,30.4,30.4,23.1,1.8,2.2,5.8,269,0,1.24,0,1.24,1.24,8.16,29.87,74,0,0,29.55,1
2022-03-08T00:35:00-05:00,2022-03-08 00:35:00,30.4,30.4,23.1,1.1,2.2,3.4,268,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T00:30:00-05:00,2022-03-08 00:30:00,30.6,30.6,23,0.7,1.1,3.4,266,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T00:25:00-05:00,2022-03-08 00:25:00,30.6,30.6,23.3,0.2,1.1,3.4,268,0,1.24,0,1.24,1.24,8.16,29.87,74,0,0,29.55,1
2022-03-08T00:20:00-05:00,2022-03-08 00:20:00,30.7,30.7,23.7,0.9,1.1,3.4,268,0,1.24,0,1.24,1.24,8.16,29.87,75,0,0,29.55,1
2022-03-08T00:15:00-05:00,2022-03-08 00:15:00,30.7,30.7,23.1,1.8,2.2,3.4,264,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T00:10:00-05:00,2022-03-08 00:10:00,30.7,30.7,23.4,0,0,3.4,269,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-08T00:05:00-05:00,2022-03-08 00:05:00,30.7,30.7,23.1,0.9,1.1,3.4,267,0,1.24,0,1.24,1.24,8.16,29.88,73,0,0,29.55,1
2022-03-08T00:00:00-05:00,2022-03-08 00:00:00,30.7,30.7,23.4,0.2,1.1,1.1,268,0,1.24,0,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-07T23:55:00-05:00,2022-03-07 23:55:00,30.7,30.7,23.4,0.9,1.1,10.3,263,0,1.24,0.87,1.24,1.24,8.16,29.87,74,0,0,29.55,1
2022-03-07T23:50:00-05:00,2022-03-07 23:50:00,30.9,30.9,23.6,0,0,10.3,267,0,1.24,0.87,1.24,1.24,8.16,29.87,74,0,0,29.55,1
2022-03-07T23:45:00-05:00,2022-03-07 23:45:00,30.9,30.9,23.6,2.2,3.4,10.3,270,0,1.24,0.87,1.24,1.24,8.16,29.88,74,0,0,29.55,1
2022-03-07T23:40:00-05:00,2022-03-07 23:40:00,30.9,30.9,23.3,1.8,2.2,10.3,269,0,1.24,0.87,1.24,1.24,8.16,29.87,73,0,0,29.54,1
2022-03-07T23:35:00-05:00,2022-03-07 23:35:00,31.1,31.1,24.1,1.8,2.2,10.3,278,0,1.24,0.87,1.24,1.24,8.16,29.87,75,0,0,29.54,1
